date,category,region,units,price,revenue
2025-03-03,Apparel,AMER,5,26.73,133.65
2025-03-03,Home,APAC,22,28.53,627.66
2025-03-03,Apparel,EMEA,13,10.65,138.45
2025-03-03,Apparel,EMEA,6,36.59,219.54
2025-03-03,Home,AMER,12,33.26,399.12
2025-03-03,Gadgets,APAC,13,36.22,470.86
2025-03-03,Sports,APAC,1,27.98,27.98
2025-03-03,Sports,AMER,9,40.85,367.65
2025-03-03,Sports,AMER,7,24.73,173.11
2025-03-03,Sports,AMER,2,45.89,91.78
2025-03-03,Food,APAC,5,39.02,195.1
2025-03-03,Sports,APAC,10,18.62,186.2
2025-03-03,Food,AMER,5,38.59,192.95
2025-03-03,Home,AMER,5,30.64,153.2
2025-03-03,Apparel,EMEA,12,25.1,301.2
2025-03-03,Food,EMEA,8,28.61,228.88
2025-03-03,Gadgets,APAC,18,30.0,540.0
2025-03-03,Food,EMEA,18,8.95,161.1
2025-03-03,Home,APAC,14,19.58,274.12
2025-03-03,Home,APAC,3,31.24,93.72
2025-03-03,Gadgets,EMEA,25,11.12,278.0
2025-03-03,Apparel,AMER,5,34.79,173.95
2025-03-03,Food,EMEA,5,32.22,161.1
2025-03-04,Sports,EMEA,8,28.87,230.96
2025-03-04,Sports,AMER,2,24.69,49.38
2025-03-04,Gadgets,EMEA,2,30.73,61.46
2025-03-04,Gadgets,APAC,15,46.38,695.7
2025-03-04,Apparel,APAC,3,21.49,64.47
2025-03-04,Food,APAC,3,9.65,28.95
2025-03-04,Home,EMEA,2,28.21,56.42
2025-03-04,Apparel,AMER,10,36.93,369.3
2025-03-04,Gadgets,AMER,9,17.07,153.63
2025-03-04,Home,APAC,4,19.34,77.36
2025-03-04,Home,AMER,1,23.93,23.93
2025-03-04,Home,APAC,14,24.61,344.54
2025-03-04,Apparel,EMEA,10,28.01,280.1
2025-03-04,Sports,APAC,3,32.64,97.92
2025-03-04,Home,APAC,10,24.08,240.8
2025-03-04,Sports,EMEA,8,28.55,228.4
2025-03-04,Sports,AMER,9,35.08,315.72
2025-03-04,Gadgets,APAC,5,16.88,84.4
2025-03-04,Sports,EMEA,3,43.49,130.47
2025-03-04,Sports,APAC,13,11.38,147.94
2025-03-04,Gadgets,AMER,9,41.51,373.59
2025-03-04,Gadgets,EMEA,2,23.98,47.96
2025-03-04,Gadgets,AMER,17,36.07,613.19
2025-03-04,Gadgets,EMEA,5,30.29,151.45
2025-03-04,Gadgets,EMEA,3,30.15,90.45
2025-03-04,Sports,EMEA,9,35.42,318.78
2025-03-04,Home,EMEA,3,30.23,90.69
2025-03-04,Sports,AMER,8,36.34,290.72
2025-03-04,Food,EMEA,14,31.46,440.44
2025-03-04,Sports,AMER,5,38.09,190.45
2025-03-04,Apparel,AMER,1,39.39,39.39
2025-03-04,Apparel,APAC,42,42.22,1773.24
2025-03-04,Gadgets,APAC,2,38.9,77.8
2025-03-04,Food,EMEA,9,15.96,143.64
2025-03-05,Gadgets,EMEA,1,18.35,18.35
2025-03-05,Apparel,APAC,3,35.4,106.2
2025-03-05,Food,AMER,11,27.95,307.45
2025-03-05,Home,AMER,2,28.48,56.96
2025-03-05,Food,AMER,1,35.18,35.18
2025-03-05,Food,APAC,6,44.03,264.18
2025-03-05,Home,EMEA,1,19.55,19.55
2025-03-05,Apparel,AMER,20,29.23,584.6
2025-03-05,Apparel,AMER,17,41.81,710.77
2025-03-05,Food,EMEA,24,38.79,930.96
2025-03-05,Gadgets,APAC,12,31.54,378.48
2025-03-05,Home,AMER,12,29.01,348.12
2025-03-05,Food,APAC,8,27.18,217.44
2025-03-05,Food,EMEA,14,31.75,444.5
2025-03-05,Home,AMER,4,22.51,90.04
2025-03-05,Sports,EMEA,1,37.94,37.94
2025-03-05,Apparel,APAC,10,28.49,284.9
2025-03-05,Home,EMEA,12,30.56,366.72
2025-03-05,Apparel,APAC,6,27.7,166.2
2025-03-05,Home,EMEA,1,36.89,36.89
2025-03-05,Apparel,APAC,39,24.26,946.14
2025-03-05,Apparel,APAC,3,35.17,105.51
2025-03-05,Sports,APAC,13,24.08,313.04
2025-03-05,Home,AMER,2,35.7,71.4
2025-03-05,Gadgets,APAC,3,36.27,108.81
2025-03-05,Home,AMER,3,36.27,108.81
2025-03-06,Home,AMER,22,28.71,631.62
2025-03-06,Apparel,AMER,6,33.97,203.82
2025-03-06,Gadgets,APAC,3,7.05,21.15
2025-03-06,Home,AMER,5,26.44,132.2
2025-03-06,Apparel,APAC,17,27.73,471.41
2025-03-06,Food,APAC,1,31.44,31.44
2025-03-06,Home,AMER,24,25.55,613.2
2025-03-06,Food,EMEA,19,26.89,510.91
2025-03-06,Food,APAC,7,14.77,103.39
2025-03-06,Home,APAC,5,36.6,183.0
2025-03-06,Sports,EMEA,7,27.15,190.05
2025-03-06,Home,EMEA,17,13.21,224.57
2025-03-06,Apparel,APAC,5,30.6,153.0
2025-03-06,Home,APAC,1,21.61,21.61
2025-03-06,Home,AMER,16,33.06,528.96
2025-03-06,Food,APAC,20,26.49,529.8
2025-03-06,Apparel,EMEA,19,34.35,652.65
2025-03-06,Sports,AMER,33,14.66,483.78
2025-03-06,Food,APAC,13,37.88,492.44
2025-03-06,Food,EMEA,14,25.52,357.28
2025-03-06,Food,AMER,1,14.0,14.0
2025-03-06,Apparel,APAC,2,14.67,29.34
2025-03-06,Apparel,AMER,1,31.58,31.58
2025-03-06,Food,APAC,12,25.41,304.92
2025-03-07,Gadgets,EMEA,1,40.33,40.33
2025-03-07,Gadgets,APAC,22,30.78,677.16
2025-03-07,Gadgets,AMER,7,32.21,225.47
2025-03-07,Gadgets,APAC,6,29.1,174.6
2025-03-07,Apparel,EMEA,19,19.58,372.02
2025-03-07,Apparel,EMEA,13,40.37,524.81
2025-03-07,Gadgets,EMEA,3,37.63,112.89
2025-03-07,Apparel,APAC,28,24.49,685.72
2025-03-07,Gadgets,AMER,4,30.76,123.04
2025-03-07,Gadgets,APAC,3,27.35,82.05
2025-03-07,Gadgets,EMEA,6,26.77,160.62
2025-03-07,Home,EMEA,2,31.37,62.74
2025-03-07,Apparel,AMER,2,18.61,37.22
2025-03-07,Gadgets,AMER,23,32.81,754.63
2025-03-07,Food,APAC,4,36.69,146.76
2025-03-07,Home,EMEA,10,19.7,197.0
2025-03-07,Gadgets,APAC,2,32.24,64.48
2025-03-07,Food,AMER,13,22.52,292.76
2025-03-07,Home,APAC,9,22.21,199.89
2025-03-07,Apparel,EMEA,10,34.14,341.4
2025-03-07,Sports,APAC,9,20.01,180.09
2025-03-07,Food,APAC,16,26.34,421.44
2025-03-07,Home,APAC,1,31.43,31.43
2025-03-07,Home,EMEA,8,45.35,362.8
2025-03-07,Gadgets,APAC,1,10.42,10.42
2025-03-07,Home,AMER,1,35.37,35.37
2025-03-07,Food,EMEA,2,30.17,60.34
2025-03-07,Apparel,EMEA,4,32.05,128.2
2025-03-07,Gadgets,EMEA,30,25.12,753.6
2025-03-07,Food,EMEA,8,16.5,132.0
2025-03-07,Sports,APAC,1,21.07,21.07
2025-03-07,Apparel,APAC,10,36.46,364.6
2025-03-07,Food,AMER,2,32.77,65.54
2025-03-07,Apparel,AMER,4,20.33,81.32
2025-03-08,Food,AMER,6,14.95,89.7
2025-03-08,Food,APAC,1,33.22,33.22
2025-03-08,Apparel,AMER,10,18.85,188.5
2025-03-08,Home,APAC,4,15.51,62.04
2025-03-08,Gadgets,AMER,1,32.6,32.6
2025-03-08,Gadgets,AMER,2,35.07,70.14
2025-03-08,Apparel,AMER,14,30.48,426.72
2025-03-08,Home,APAC,1,39.68,39.68
2025-03-08,Sports,APAC,20,27.75,555.0
2025-03-08,Apparel,AMER,25,41.9,1047.5
2025-03-08,Home,AMER,7,36.17,253.19
2025-03-08,Home,AMER,7,19.75,138.25
2025-03-08,Gadgets,EMEA,3,37.75,113.25
2025-03-08,Sports,AMER,5,32.1,160.5
2025-03-08,Food,EMEA,3,11.77,35.31
2025-03-08,Gadgets,AMER,4,27.09,108.36
2025-03-08,Gadgets,APAC,17,32.61,554.37
2025-03-08,Gadgets,APAC,14,32.62,456.68
2025-03-08,Gadgets,EMEA,10,28.14,281.4
2025-03-08,Home,EMEA,1,30.06,30.06
2025-03-09,Sports,AMER,6,43.27,259.62
2025-03-09,Gadgets,APAC,26,22.69,589.94
2025-03-09,Food,AMER,1,16.68,16.68
2025-03-09,Sports,EMEA,2,21.58,43.16
2025-03-09,Food,AMER,6,31.27,187.62
2025-03-09,Food,APAC,3,9.35,28.05
2025-03-09,Apparel,EMEA,24,15.88,381.12
2025-03-09,Apparel,APAC,22,23.01,506.22
2025-03-09,Sports,APAC,6,12.99,77.94
2025-03-09,Apparel,APAC,13,28.68,372.84
2025-03-09,Home,AMER,11,32.5,357.5
2025-03-09,Apparel,EMEA,13,30.79,400.27
2025-03-09,Apparel,APAC,3,27.97,83.91
2025-03-09,Food,AMER,15,39.12,586.8
2025-03-09,Home,APAC,15,37.67,565.05
2025-03-09,Sports,EMEA,15,35.31,529.65
2025-03-09,Gadgets,APAC,17,26.42,449.14
2025-03-09,Gadgets,EMEA,27,41.42,1118.34
2025-03-09,Gadgets,APAC,3,34.15,102.45
2025-03-09,Home,EMEA,5,36.77,183.85
2025-03-09,Sports,APAC,8,19.18,153.44
2025-03-09,Food,EMEA,7,28.16,197.12
2025-03-09,Home,APAC,1,29.92,29.92
2025-03-09,Sports,AMER,21,44.37,931.77
2025-03-09,Gadgets,EMEA,11,41.69,458.59
2025-03-09,Sports,AMER,22,36.88,811.36
2025-03-09,Home,AMER,10,21.91,219.1
2025-03-09,Gadgets,APAC,2,42.89,85.78
2025-03-09,Gadgets,APAC,4,34.72,138.88
2025-03-09,Gadgets,APAC,5,25.78,128.9
2025-03-09,Gadgets,AMER,1,30.79,30.79
2025-03-09,Home,EMEA,48,31.01,1488.48
2025-03-09,Food,AMER,9,32.36,291.24
2025-03-09,Gadgets,AMER,4,20.0,80.0
2025-03-09,Gadgets,AMER,2,17.91,35.82
2025-03-09,Home,APAC,2,39.05,78.1
2025-03-10,Home,APAC,4,38.7,154.8
2025-03-10,Food,APAC,11,28.39,312.29
2025-03-10,Gadgets,APAC,10,21.88,218.8
2025-03-10,Apparel,EMEA,1,27.02,27.02
2025-03-10,Home,APAC,8,27.36,218.88
2025-03-10,Apparel,APAC,2,30.83,61.66
2025-03-10,Home,EMEA,18,20.39,367.02
2025-03-10,Gadgets,AMER,2,25.12,50.24
2025-03-10,Gadgets,APAC,10,31.25,312.5
2025-03-10,Home,APAC,12,37.48,449.76
2025-03-10,Sports,APAC,9,47.52,427.68
2025-03-10,Food,APAC,6,27.05,162.3
2025-03-10,Gadgets,EMEA,3,40.92,122.76
2025-03-10,Food,AMER,12,38.06,456.72
2025-03-10,Food,AMER,18,44.03,792.54
2025-03-10,Apparel,EMEA,12,52.19,626.28
2025-03-10,Food,APAC,1,48.47,48.47
2025-03-10,Home,APAC,6,34.73,208.38
2025-03-10,Apparel,AMER,2,41.56,83.12
2025-03-10,Food,EMEA,11,36.33,399.63
2025-03-10,Home,AMER,8,31.38,251.04
2025-03-10,Home,APAC,10,33.52,335.2
2025-03-10,Sports,APAC,3,19.21,57.63
2025-03-10,Sports,AMER,1,40.59,40.59
2025-03-10,Sports,EMEA,7,19.53,136.71
2025-03-11,Food,AMER,3,24.64,73.92
2025-03-11,Apparel,EMEA,5,30.17,150.85
2025-03-11,Home,APAC,1,32.32,32.32
2025-03-11,Food,EMEA,2,28.6,57.2
2025-03-11,Home,AMER,14,22.93,321.02
2025-03-11,Sports,AMER,1,35.55,35.55
2025-03-11,Home,AMER,9,31.72,285.48
2025-03-11,Sports,APAC,2,22.37,44.74
2025-03-11,Sports,APAC,3,13.18,39.54
2025-03-11,Gadgets,APAC,5,51.57,257.85
2025-03-11,Gadgets,APAC,8,36.36,290.88
2025-03-11,Apparel,AMER,1,35.38,35.38
2025-03-11,Food,APAC,33,30.87,1018.71
2025-03-11,Apparel,EMEA,4,32.32,129.28
2025-03-11,Food,EMEA,3,25.52,76.56
2025-03-11,Food,EMEA,3,35.52,106.56
2025-03-11,Home,APAC,6,40.64,243.84
2025-03-11,Apparel,EMEA,1,29.77,29.77
2025-03-11,Home,EMEA,21,35.37,742.77
2025-03-11,Food,APAC,7,18.08,126.56
2025-03-11,Sports,EMEA,9,31.96,287.64
2025-03-11,Sports,APAC,1,23.72,23.72
2025-03-11,Food,APAC,9,22.93,206.37
2025-03-11,Sports,APAC,1,35.7,35.7
2025-03-11,Sports,AMER,1,33.49,33.49
2025-03-11,Gadgets,AMER,1,28.63,28.63
2025-03-11,Food,AMER,3,22.56,67.68
2025-03-11,Gadgets,AMER,19,14.38,273.22
2025-03-11,Gadgets,EMEA,5,37.02,185.1
2025-03-12,Food,AMER,16,28.6,457.6
2025-03-12,Gadgets,APAC,5,33.41,167.05
2025-03-12,Sports,EMEA,14,30.16,422.24
2025-03-12,Gadgets,AMER,8,25.6,204.8
2025-03-12,Gadgets,EMEA,17,16.07,273.19
2025-03-12,Home,AMER,5,45.52,227.6
2025-03-12,Food,AMER,17,32.47,551.99
2025-03-12,Sports,AMER,6,23.18,139.08
2025-03-12,Apparel,EMEA,5,25.82,129.1
2025-03-12,Home,AMER,1,26.88,26.88
2025-03-12,Apparel,APAC,7,16.39,114.73
2025-03-12,Sports,EMEA,5,19.37,96.85
2025-03-12,Sports,AMER,3,40.87,122.61
2025-03-12,Gadgets,AMER,8,33.86,270.88
2025-03-12,Food,EMEA,5,25.58,127.9
2025-03-12,Apparel,AMER,1,19.21,19.21
2025-03-12,Sports,AMER,1,25.87,25.87
2025-03-12,Home,EMEA,4,34.39,137.56
2025-03-12,Gadgets,APAC,3,31.56,94.68
2025-03-12,Home,AMER,10,26.51,265.1
2025-03-12,Gadgets,AMER,5,16.27,81.35
2025-03-12,Home,AMER,12,22.75,273.0
2025-03-12,Sports,APAC,39,32.23,1256.97
2025-03-12,Sports,AMER,14,26.99,377.86
2025-03-12,Home,AMER,5,37.62,188.1
2025-03-12,Gadgets,APAC,5,42.63,213.15
2025-03-12,Food,AMER,9,28.67,258.03
2025-03-12,Sports,AMER,23,22.32,513.36
2025-03-12,Sports,AMER,16,32.87,525.92
2025-03-13,Sports,EMEA,11,33.86,372.46
2025-03-13,Food,AMER,3,30.12,90.36
2025-03-13,Food,APAC,4,21.45,85.8
2025-03-13,Apparel,EMEA,19,26.8,509.2
2025-03-13,Sports,APAC,8,21.12,168.96
2025-03-13,Apparel,AMER,9,21.7,195.3
2025-03-13,Apparel,AMER,10,26.05,260.5
2025-03-13,Home,EMEA,7,37.64,263.48
2025-03-13,Home,EMEA,12,33.85,406.2
2025-03-13,Sports,APAC,3,37.01,111.03
2025-03-13,Home,EMEA,3,42.76,128.28
2025-03-13,Home,APAC,2,30.19,60.38
2025-03-13,Food,APAC,21,37.19,780.99
2025-03-13,Food,APAC,11,22.55,248.05
2025-03-13,Food,AMER,10,35.03,350.3
2025-03-13,Sports,EMEA,4,25.91,103.64
2025-03-13,Food,AMER,9,36.58,329.22
2025-03-13,Food,AMER,4,27.13,108.52
2025-03-13,Home,AMER,20,25.21,504.2
2025-03-13,Sports,APAC,11,24.97,274.67
2025-03-14,Sports,APAC,1,32.18,32.18
2025-03-14,Home,EMEA,15,46.49,697.35
2025-03-14,Home,EMEA,5,23.61,118.05
2025-03-14,Apparel,EMEA,8,37.56,300.48
2025-03-14,Apparel,AMER,15,29.05,435.75
2025-03-14,Sports,EMEA,5,25.97,129.85
2025-03-14,Food,APAC,12,18.6,223.2
2025-03-14,Home,EMEA,4,32.69,130.76
2025-03-14,Food,EMEA,13,32.09,417.17
2025-03-14,Apparel,AMER,29,22.49,652.21
2025-03-14,Home,APAC,17,28.99,492.83
2025-03-14,Home,EMEA,2,37.69,75.38
2025-03-14,Gadgets,AMER,4,34.89,139.56
2025-03-14,Sports,APAC,6,46.62,279.72
2025-03-14,Sports,EMEA,5,36.48,182.4
2025-03-14,Food,APAC,2,25.81,51.62
2025-03-14,Apparel,AMER,5,34.41,172.05
2025-03-14,Apparel,EMEA,10,25.8,258.0
2025-03-14,Apparel,AMER,7,35.37,247.59
2025-03-14,Apparel,APAC,25,39.79,994.75
2025-03-14,Apparel,APAC,10,24.97,249.7
2025-03-14,Home,APAC,5,26.48,132.4
2025-03-14,Food,EMEA,7,34.33,240.31
2025-03-14,Apparel,AMER,4,28.5,114.0
2025-03-14,Sports,EMEA,1,36.28,36.28
2025-03-14,Sports,AMER,14,25.16,352.24
2025-03-14,Home,AMER,27,40.85,1102.95
2025-03-14,Gadgets,EMEA,2,41.73,83.46
2025-03-14,Apparel,EMEA,30,38.01,1140.3
2025-03-14,Gadgets,EMEA,5,37.68,188.4
2025-03-14,Sports,AMER,2,22.51,45.02
2025-03-14,Gadgets,EMEA,37,29.59,1094.83
2025-03-14,Food,AMER,22,28.99,637.78
2025-03-14,Food,AMER,6,43.97,263.82
2025-03-14,Food,EMEA,1,45.35,45.35
2025-03-14,Sports,APAC,27,15.47,417.69
2025-03-14,Apparel,APAC,10,32.55,325.5
2025-03-14,Home,EMEA,4,33.83,135.32
2025-03-14,Gadgets,AMER,7,28.07,196.49
2025-03-15,Home,AMER,2,23.38,46.76
2025-03-15,Home,EMEA,13,41.91,544.83
2025-03-15,Food,AMER,2,24.87,49.74
2025-03-15,Home,EMEA,5,8.95,44.75
2025-03-15,Home,APAC,14,29.39,411.46
2025-03-15,Sports,APAC,3,41.22,123.66
2025-03-15,Gadgets,AMER,2,24.53,49.06
2025-03-15,Sports,APAC,6,20.61,123.66
2025-03-15,Gadgets,APAC,4,33.18,132.72
2025-03-15,Apparel,EMEA,3,23.76,71.28
2025-03-15,Food,APAC,10,44.47,444.7
2025-03-15,Home,AMER,22,35.22,774.84
2025-03-15,Food,APAC,5,27.06,135.3
2025-03-15,Gadgets,AMER,6,41.8,250.8
2025-03-15,Apparel,AMER,12,30.2,362.4
2025-03-15,Gadgets,EMEA,7,27.38,191.66
2025-03-15,Apparel,AMER,3,34.81,104.43
2025-03-15,Apparel,AMER,3,32.98,98.94
2025-03-15,Gadgets,EMEA,7,22.81,159.67
2025-03-15,Home,EMEA,1,27.24,27.24
2025-03-15,Food,AMER,13,23.08,300.04
2025-03-15,Food,AMER,20,31.43,628.6
2025-03-15,Sports,EMEA,2,37.88,75.76
2025-03-16,Food,EMEA,4,39.36,157.44
2025-03-16,Food,AMER,2,36.29,72.58
2025-03-16,Sports,AMER,21,31.3,657.3
2025-03-16,Sports,EMEA,1,19.75,19.75
2025-03-16,Apparel,APAC,32,44.19,1414.08
2025-03-16,Gadgets,APAC,1,34.45,34.45
2025-03-16,Sports,AMER,1,24.33,24.33
2025-03-16,Sports,APAC,8,21.59,172.72
2025-03-16,Home,AMER,2,40.24,80.48
2025-03-16,Food,APAC,9,32.39,291.51
2025-03-16,Apparel,APAC,3,21.69,65.07
2025-03-16,Home,AMER,14,27.14,379.96
2025-03-16,Food,EMEA,9,32.1,288.9
2025-03-16,Sports,AMER,5,41.38,206.9
2025-03-16,Food,APAC,12,27.36,328.32
2025-03-16,Sports,EMEA,8,28.12,224.96
2025-03-16,Gadgets,APAC,13,30.44,395.72
2025-03-16,Gadgets,EMEA,10,25.67,256.7
2025-03-16,Home,AMER,13,25.96,337.48
2025-03-16,Apparel,AMER,3,30.56,91.68
2025-03-16,Apparel,AMER,4,26.95,107.8
2025-03-17,Home,AMER,2,34.35,68.7
2025-03-17,Food,EMEA,2,13.64,27.28
2025-03-17,Food,APAC,16,43.2,691.2
2025-03-17,Food,EMEA,2,27.97,55.94
2025-03-17,Apparel,EMEA,5,23.36,116.8
2025-03-17,Gadgets,EMEA,8,25.63,205.04
2025-03-17,Apparel,AMER,2,34.06,68.12
2025-03-17,Sports,APAC,6,29.33,175.98
2025-03-17,Gadgets,EMEA,4,29.31,117.24
2025-03-17,Home,APAC,66,37.72,2489.52
2025-03-17,Gadgets,EMEA,8,37.74,301.92
2025-03-17,Gadgets,APAC,8,40.5,324.0
2025-03-17,Home,APAC,6,37.12,222.72
2025-03-17,Apparel,AMER,6,42.58,255.48
2025-03-17,Apparel,EMEA,3,19.94,59.82
2025-03-17,Home,EMEA,4,29.91,119.64
2025-03-17,Home,AMER,16,29.42,470.72
2025-03-17,Sports,APAC,8,16.29,130.32
2025-03-17,Home,EMEA,8,37.24,297.92
2025-03-17,Home,EMEA,4,35.4,141.6
2025-03-17,Food,AMER,4,36.79,147.16
2025-03-17,Food,EMEA,4,26.3,105.2
2025-03-17,Food,EMEA,1,30.39,30.39
2025-03-17,Home,APAC,4,16.92,67.68
2025-03-17,Sports,AMER,12,27.23,326.76
2025-03-17,Home,APAC,2,35.6,71.2
2025-03-17,Food,EMEA,8,28.56,228.48
2025-03-17,Apparel,AMER,10,36.64,366.4
2025-03-17,Food,APAC,1,29.73,29.73
2025-03-17,Sports,EMEA,2,15.95,31.9
2025-03-17,Sports,AMER,9,17.26,155.34
2025-03-18,Gadgets,APAC,3,25.17,75.51
2025-03-18,Sports,EMEA,3,23.43,70.29
2025-03-18,Gadgets,AMER,11,22.36,245.96
2025-03-18,Food,APAC,20,23.49,469.8
2025-03-18,Gadgets,APAC,27,34.97,944.19
2025-03-18,Gadgets,EMEA,14,36.81,515.34
2025-03-18,Home,EMEA,1,8.24,8.24
2025-03-18,Sports,EMEA,1,37.43,37.43
2025-03-18,Gadgets,EMEA,9,39.31,353.79
2025-03-18,Food,EMEA,6,28.35,170.1
2025-03-18,Sports,APAC,1,22.41,22.41
2025-03-18,Food,AMER,12,26.66,319.92
2025-03-18,Apparel,APAC,2,35.51,71.02
2025-03-18,Gadgets,APAC,17,46.94,797.98
2025-03-18,Apparel,EMEA,2,38.38,76.76
2025-03-18,Home,EMEA,1,36.1,36.1
2025-03-18,Food,APAC,2,31.33,62.66
2025-03-18,Apparel,AMER,10,20.96,209.6
2025-03-18,Food,APAC,6,39.21,235.26
2025-03-18,Home,AMER,15,12.14,182.1
2025-03-18,Food,APAC,5,18.7,93.5
2025-03-18,Apparel,EMEA,1,41.6,41.6
2025-03-18,Food,APAC,20,27.58,551.6
2025-03-18,Food,AMER,7,31.58,221.06
2025-03-18,Sports,APAC,3,41.58,124.74
2025-03-18,Food,EMEA,17,43.86,745.62
2025-03-18,Home,AMER,4,36.78,147.12
2025-03-18,Sports,AMER,4,23.44,93.76
2025-03-18,Food,APAC,4,28.11,112.44
2025-03-18,Gadgets,APAC,2,30.06,60.12
2025-03-18,Apparel,AMER,3,31.16,93.48
2025-03-18,Food,APAC,2,32.22,64.44
2025-03-19,Home,AMER,7,35.82,250.74
2025-03-19,Apparel,APAC,4,19.74,78.96
2025-03-19,Apparel,EMEA,16,28.15,450.4
2025-03-19,Food,EMEA,10,26.0,260.0
2025-03-19,Sports,EMEA,2,21.7,43.4
2025-03-19,Home,APAC,1,32.87,32.87
2025-03-19,Gadgets,APAC,7,26.0,182.0
2025-03-19,Home,AMER,2,35.03,70.06
2025-03-19,Food,AMER,1,41.88,41.88
2025-03-19,Home,APAC,1,19.96,19.96
2025-03-19,Apparel,APAC,11,16.29,179.19
2025-03-19,Apparel,APAC,5,21.12,105.6
2025-03-19,Gadgets,EMEA,17,36.48,620.16
2025-03-19,Food,APAC,40,27.9,1116.0
2025-03-19,Sports,EMEA,1,26.95,26.95
2025-03-19,Food,APAC,45,29.99,1349.55
2025-03-19,Home,EMEA,1,19.21,19.21
2025-03-19,Apparel,APAC,4,26.2,104.8
2025-03-19,Apparel,EMEA,18,17.11,307.98
2025-03-19,Food,EMEA,14,35.03,490.42
2025-03-19,Home,AMER,18,30.54,549.72
2025-03-19,Apparel,AMER,4,40.13,160.52
2025-03-19,Gadgets,APAC,6,11.94,71.64
2025-03-19,Food,AMER,8,43.81,350.48
2025-03-19,Sports,AMER,26,21.41,556.66
2025-03-19,Sports,EMEA,1,22.19,22.19
2025-03-19,Sports,AMER,5,8.19,40.95
2025-03-19,Apparel,APAC,6,33.75,202.5
2025-03-19,Apparel,EMEA,1,21.68,21.68
2025-03-19,Apparel,EMEA,6,25.8,154.8
2025-03-19,Apparel,AMER,10,30.3,303.0
2025-03-19,Sports,AMER,2,32.99,65.98
2025-03-19,Apparel,AMER,4,20.49,81.96
2025-03-19,Food,AMER,2,44.87,89.74
2025-03-19,Sports,EMEA,1,23.09,23.09
2025-03-19,Apparel,EMEA,8,30.64,245.12
2025-03-19,Sports,AMER,5,33.71,168.55
2025-03-19,Gadgets,EMEA,8,34.83,278.64
2025-03-19,Sports,APAC,19,39.36,747.84
2025-03-20,Home,APAC,14,37.69,527.66
2025-03-20,Food,AMER,18,19.9,358.2
2025-03-20,Gadgets,APAC,3,39.15,117.45
2025-03-20,Sports,APAC,23,38.32,881.36
2025-03-20,Sports,AMER,5,25.07,125.35
2025-03-20,Sports,AMER,2,20.34,40.68
2025-03-20,Apparel,APAC,33,24.07,794.31
2025-03-20,Food,APAC,3,28.39,85.17
2025-03-20,Home,AMER,3,36.08,108.24
2025-03-20,Sports,APAC,2,22.86,45.72
2025-03-20,Home,APAC,2,31.75,63.5
2025-03-20,Food,EMEA,13,23.19,301.47
2025-03-20,Sports,AMER,4,25.77,103.08
2025-03-20,Gadgets,EMEA,6,19.59,117.54
2025-03-20,Food,EMEA,6,34.48,206.88
2025-03-20,Food,APAC,5,34.67,173.35
2025-03-20,Gadgets,AMER,3,33.04,99.12
2025-03-20,Sports,AMER,10,16.69,166.9
2025-03-20,Apparel,APAC,3,24.41,73.23
2025-03-20,Apparel,EMEA,16,39.21,627.36
2025-03-20,Apparel,APAC,9,21.19,190.71
2025-03-20,Food,EMEA,11,50.38,554.18
2025-03-20,Food,AMER,9,33.36,300.24
2025-03-20,Sports,EMEA,6,24.16,144.96
2025-03-20,Apparel,APAC,2,29.55,59.1
2025-03-20,Sports,AMER,39,42.67,1664.13
2025-03-20,Sports,EMEA,2,20.19,40.38
2025-03-20,Food,AMER,5,30.52,152.6
2025-03-20,Home,EMEA,4,40.3,161.2
2025-03-20,Food,AMER,4,37.58,150.32
2025-03-20,Home,AMER,1,37.98,37.98
2025-03-20,Food,APAC,4,19.25,77.0
2025-03-20,Gadgets,APAC,4,42.68,170.72
2025-03-20,Apparel,AMER,9,24.72,222.48
2025-03-21,Food,EMEA,13,19.15,248.95
2025-03-21,Sports,EMEA,1,22.0,22.0
2025-03-21,Apparel,EMEA,2,31.88,63.76
2025-03-21,Food,EMEA,21,29.95,628.95
2025-03-21,Food,AMER,2,29.0,58.0
2025-03-21,Food,AMER,8,36.31,290.48
2025-03-21,Gadgets,EMEA,6,32.3,193.8
2025-03-21,Sports,EMEA,11,32.01,352.11
2025-03-21,Food,AMER,2,44.85,89.7
2025-03-21,Apparel,AMER,11,26.16,287.76
2025-03-21,Sports,AMER,1,30.85,30.85
2025-03-21,Home,AMER,13,36.46,473.98
2025-03-21,Food,EMEA,8,25.9,207.2
2025-03-21,Sports,EMEA,1,29.41,29.41
2025-03-21,Sports,APAC,3,27.63,82.89
2025-03-21,Apparel,AMER,32,25.91,829.12
2025-03-21,Sports,AMER,8,24.6,196.8
2025-03-21,Gadgets,AMER,6,29.93,179.58
2025-03-21,Sports,APAC,2,33.96,67.92
2025-03-21,Food,APAC,2,12.31,24.62
2025-03-21,Apparel,EMEA,2,41.84,83.68
2025-03-21,Sports,APAC,1,35.18,35.18
2025-03-21,Food,APAC,15,32.38,485.7
2025-03-21,Gadgets,AMER,4,20.88,83.52
2025-03-21,Home,APAC,3,33.91,101.73
2025-03-21,Apparel,EMEA,13,22.04,286.52
2025-03-21,Food,APAC,4,11.61,46.44
2025-03-21,Home,EMEA,22,23.64,520.08
2025-03-21,Food,AMER,2,16.21,32.42
2025-03-21,Food,AMER,1,33.41,33.41
